user_id,country,kyc_status,account_age_days,device_count,ip_risk_score,total_transaction_amount,transaction_count,avg_transaction_amount,std_transaction_amount,unique_counterparty_countries,days_since_last_tx,anomaly_score,is_anomaly
u0485,IR,passed,307,3,0.88,79389.67,37,2145.6667567567565,1483.258618725178,10,3,0.13539276682500012,False
u0486,CN,passed,635,4,0.62,113966.8,60,1899.4466666666667,1488.507908766321,10,3,0.17009638279009315,False
u0487,IR,passed,150,6,0.45,155234.36,88,1764.026818181818,2117.3401495796425,10,4,0.13505828599677971,False
u0488,DE,passed,623,1,0.75,50344.479999999996,29,1736.0165517241378,1556.881648454637,9,4,0.13827693661954182,False
u0489,CN,failed,922,1,0.86,8375.880000000001,6,1395.9800000000002,912.6440873637433,5,27,-0.05511213101539558,True
u0490,DE,passed,686,2,0.4,86706.87,40,2167.67175,1897.955471094049,10,0,0.1732059084999552,False
u0491,SA,passed,734,1,0.12,53815.07,36,1494.8630555555555,1492.7737890150659,10,2,0.12520489941153984,False
u0492,FR,passed,78,8,0.33,166400.07,67,2483.5831343283585,2389.3568166002265,10,3,0.09457523601967133,False
u0493,RU,passed,720,4,0.25,74036.4,47,1575.2425531914892,1842.795980673022,10,2,0.15096785204651791,False
u0494,IR,passed,136,8,0.76,28106.030000000002,21,1338.382380952381,1311.9068920236098,9,6,0.074615214717274,False
u0495,BR,passed,29,7,0.57,59501.36,35,1700.038857142857,1722.797294512912,10,6,0.13841597255040233,False
u0496,RU,passed,425,9,0.25,59434.68,29,2049.4717241379312,2125.8020337931434,9,31,0.04474799674338381,False
u0497,DE,failed,103,8,0.54,77893.71,44,1770.3115909090911,1589.3496204407277,10,2,0.1578783059871589,False
u0498,IR,failed,547,6,0.62,97713.91,53,1843.658679245283,2489.815120874391,10,3,0.15774219132972683,False
u0499,NG,passed,222,5,0.93,121364.24,76,1596.897894736842,1486.4482010818642,10,0,0.11232576947856299,False
u0500,NG,passed,234,9,0.19,82938.89,42,1974.7354761904762,2238.2819780251566,10,9,0.14926274125893263,False
u0501,IN,passed,45,1,0.84,66268.41,43,1541.1258139534884,1766.5756848561336,10,5,0.12380052006208375,False
u0502,US,passed,142,7,0.82,61224.99,30,2040.8329999999999,1546.0792286790345,9,3,0.11858851022239025,False
u0503,US,passed,59,1,0.24,174178.57,91,1914.0502197802198,1552.8317410388443,10,0,0.10914163727243059,False
u0504,IR,passed,263,8,0.94,66784.68,35,1908.1337142857142,1429.655315653733,8,12,0.06731330074096853,False
u0505,CN,passed,155,5,0.06,15290.939999999999,10,1529.0939999999998,1731.8332159060685,6,19,0.009558615290834682,False
u0506,SA,passed,305,7,0.23,20247.32,15,1349.8213333333333,1093.6739872614603,8,15,0.05650320688608168,False
u0507,IR,passed,727,8,0.77,63671.71,32,1989.7409375,1605.3037579513234,10,11,0.12522431898802994,False
u0508,IN,passed,131,3,0.71,92100.02,55,1674.5458181818183,1800.742478939761,10,9,0.14581165182380196,False
u0509,FR,passed,33,7,0.96,9454.85,9,1050.538888888889,960.1694007627566,5,5,-0.04410965271461942,True
u0510,RU,passed,557,3,0.86,33855.95,15,2257.063333333333,1891.073387748974,8,13,0.08185488986364514,False
u0511,FR,passed,905,4,0.19,58332.32,45,1296.2737777777777,1328.7131214368983,10,5,0.08736999063864126,False
u0512,NG,passed,806,6,0.91,198533.02,89,2230.70808988764,2348.110872807154,10,0,0.09164794082284827,False
u0513,IN,passed,40,6,0.69,109998.54,43,2558.1055813953485,2467.664683365633,10,1,0.10673349080381739,False
u0514,CN,passed,253,3,0.58,135811.43,95,1429.5939999999998,1537.633665568692,10,1,0.10317711787709188,False
u0515,SA,passed,770,4,0.5,37119.85,15,2474.6566666666668,2440.453713187268,9,10,0.07589477754476309,False
u0516,CN,passed,971,4,0.59,177929.31,82,2169.8696341463415,2127.244848429301,10,3,0.13670035299330352,False
u0517,FR,passed,80,2,0.68,126970.92,67,1895.0883582089552,1906.0353676800605,10,2,0.1594567264662785,False
u0518,SA,passed,537,4,0.98,82330.39,47,1751.7104255319148,2099.590838663528,10,0,0.13435865819789705,False
u0519,NG,passed,528,7,0.68,53918.87,20,2695.9435000000003,2379.487718914736,8,9,0.055274664693856224,False
u0520,DE,passed,167,8,0.51,170452.66,82,2078.690975609756,1971.3804414702356,10,4,0.15071404896290602,False
u0521,IN,passed,570,7,0.49,161222.8,79,2040.7949367088606,2087.737875041857,10,2,0.17140546279342606,False
u0522,IR,failed,614,5,0.52,183950.84,90,2043.898222222222,1911.6120311846325,10,0,0.15122253144654402,False
u0523,SA,passed,37,5,0.52,87547.16,33,2652.9442424242425,3442.6478601969943,10,3,0.037619365673363436,False
u0524,FR,failed,933,6,0.04,73782.77,34,2170.0814705882353,2064.6449715352155,10,5,0.10006010934351073,False
u0525,DE,passed,536,3,0.77,60137.55,31,1939.9209677419356,1750.4384570012828,9,0,0.13406973853108267,False
u0526,CN,passed,351,8,0.5,73181.48,39,1876.448205128205,1643.4541930767132,10,2,0.17253529484658647,False
u0527,BR,passed,869,7,0.55,18780.46,13,1444.6507692307691,1240.6521731698315,7,26,0.012247877140039831,False
u0528,BR,passed,885,3,0.75,135734.5,66,2056.5833333333335,2448.781957921959,10,0,0.13562144583601532,False
u0529,BR,passed,813,7,0.93,134566.07,67,2008.4488059701494,2166.9513909327134,10,2,0.14775285265855953,False
u0530,IN,passed,46,8,0.36,42556.43,23,1850.2795652173913,1527.4480220957923,9,8,0.10791377042053041,False
u0531,FR,passed,584,8,0.87,104691.93000000001,53,1975.3194339622644,2000.4359616174586,10,2,0.16617910695356247,False
u0532,US,passed,686,4,0.9,193878.95,98,1978.3566326530613,1798.8227226183608,10,0,0.09984222014750144,False
u0533,RU,passed,100,3,0.13,49097.01,32,1534.2815625,1274.991615669104,9,3,0.09022478019082719,False
u0534,SA,passed,578,8,0.3,195141.24,89,2192.598202247191,2081.7053950528602,10,0,0.1349502192672069,False
u0535,CN,failed,854,5,0.68,66864.09,28,2388.003214285714,2409.3576397963093,10,12,0.08100053884047093,False
u0536,IN,passed,459,9,0.08,121846.2,67,1818.6,1660.60681949355,10,3,0.14763795789804535,False
u0537,RU,passed,88,1,0.36,144776.88,70,2068.241142857143,2055.6047566088378,10,1,0.15681931343299982,False
u0538,SA,passed,332,6,0.53,100791.7,56,1799.8517857142856,1595.5003825977233,10,2,0.1782066524648908,False
u0539,FR,passed,878,3,0.18,166116.33,76,2185.741184210526,2081.4160086389693,10,0,0.14005449287702965,False
u0540,NG,failed,424,8,0.35,65894.88,37,1780.9427027027027,1535.2762911889627,10,5,0.15927070207695077,False
u0541,US,passed,330,3,0.46,163836.98,88,1861.7838636363638,2011.562891720793,10,4,0.1548467007731043,False
u0542,NG,passed,755,4,0.48,147063.58,83,1771.850361445783,1395.2740956139517,10,0,0.1401046187646786,False
u0543,SA,passed,798,6,0.84,99231.55,57,1740.9043859649123,1592.6485819461436,10,3,0.15191192994681163,False
u0544,IN,failed,478,8,0.32,34238.99,12,2853.2491666666665,1945.60919490042,7,18,0.03585658584950702,False
u0545,BR,passed,623,5,0.06,98285.83,51,1927.173137254902,1464.0809656989468,10,1,0.1392327514005799,False
u0546,FR,passed,58,7,0.78,108384.59,44,2463.286136363636,2707.315185834883,10,5,0.08734416311190663,False
u0547,NG,passed,908,7,0.69,125133.18,59,2120.9013559322034,2318.6332107845997,10,0,0.1425196006708898,False
u0548,FR,passed,39,2,0.26,46233.58,23,2010.155652173913,1918.9534496386925,7,8,0.06756232221898417,False
u0549,US,passed,9,1,0.52,61446.81,37,1660.7245945945945,1635.7183671616488,9,1,0.11077193271962471,False
u0550,IR,passed,127,5,0.4,46361.64,32,1448.80125,1657.5832139433528,10,10,0.10440989161594533,False
u0551,BR,passed,658,7,0.93,73486.93,36,2041.303611111111,2385.096086396464,10,5,0.12241980183210593,False
u0552,SA,failed,268,4,0.88,98463.91,45,2188.086888888889,2266.217007367346,10,0,0.14838137817473035,False
u0553,NG,passed,319,5,0.53,41479.35,29,1430.3224137931034,987.8461956038326,10,3,0.09207021049273467,False
u0554,US,passed,758,1,0.12,165421.66,73,2266.0501369863014,2086.44125730439,10,4,0.12789923099428163,False
u0555,IN,passed,717,5,0.15,148904.5,82,1815.908536585366,1417.7458442973916,10,0,0.12795703910161949,False
u0556,RU,passed,214,8,0.36,82091.25,39,2104.903846153846,1637.985389179768,9,0,0.12819792776741934,False
u0557,CN,passed,191,4,0.32,100169.37,57,1757.3573684210526,1723.8524848644408,10,2,0.1769513903908393,False
u0558,BR,passed,468,3,0.6,12381.11,7,1768.73,913.8397878001739,4,23,-0.010693944410525624,True
u0559,NG,passed,22,2,0.55,28436.75,17,1672.75,1395.6066755895088,9,9,0.08198725175298577,False
u0560,IR,passed,680,7,0.9,181507.92,93,1951.698064516129,1687.4674708054813,10,1,0.12308285608533281,False
u0561,IR,passed,91,3,0.15,181796.19,99,1836.3251515151514,1745.7363353209803,10,6,0.07071886185763004,False
u0562,FR,passed,712,6,0.56,205456.55,99,2075.3186868686867,2059.517875114864,10,1,0.09632117873535945,False
u0563,IR,passed,690,6,0.57,11369.91,6,1894.985,1122.3038213558752,4,16,0.013324706262320185,False
u0564,US,passed,286,5,0.12,27870.4,11,2533.6727272727276,2642.9521110874894,6,9,0.017745924914273625,False
u0565,SA,passed,976,4,0.65,18782.58,13,1444.8138461538463,1396.3074153670368,9,3,0.056437211849921454,False
u0566,RU,passed,819,7,0.18,181762.36,92,1975.6778260869564,2148.69780606502,10,1,0.1352886300825929,False
u0567,SA,passed,287,8,0.51,186777.43,83,2250.330481927711,1934.6782414837091,10,4,0.13944617695016504,False
u0568,CN,passed,945,4,0.96,8829.03,8,1103.62875,1019.6727243642933,6,12,-0.030631733015934692,True
u0569,IN,passed,870,8,0.6,95919.39,53,1809.7998113207548,1871.9584404117547,10,2,0.16179458323506235,False
u0570,US,passed,786,9,0.48,37698.58,18,2094.3655555555556,2786.8129302299308,9,46,-0.014891222116713454,True
u0571,NG,passed,529,2,0.92,29942.23,13,2303.2484615384615,2715.7579017248145,6,24,0.0029549026172247528,False
u0572,NG,passed,244,3,0.27,105502.52,49,2153.1126530612246,2033.3838369398518,10,1,0.18006731714426766,False
u0573,CN,failed,969,4,0.15,124650.89,55,2266.3798181818183,3149.69622688501,10,4,0.06751696709344468,False
u0574,DE,passed,478,6,0.06,27861.58,12,2321.7983333333336,1559.26741845378,8,7,0.061040512676277414,False
u0575,SA,passed,117,9,0.8,23555.33,17,1385.6076470588237,1378.9885300489693,9,7,0.07753875057225307,False
u0576,US,passed,620,7,0.84,97593.09,56,1742.7337499999999,1608.0169450900046,10,1,0.1601586908310943,False
u0577,IR,passed,667,1,0.92,36391.96,24,1516.3316666666667,1299.5769268619244,9,1,0.09081352050668834,False
u0578,DE,passed,512,9,0.1,205565.69,89,2309.726853932584,2329.0924141437167,10,1,0.08588121699001422,False
u0579,BR,passed,612,6,0.07,78427.44,37,2119.6605405405408,2321.8530521342764,10,5,0.1325602577125251,False
u0580,FR,passed,535,9,0.07,21589.52,9,2398.8355555555554,3480.535649034898,7,6,0.006683534359747778,False
u0581,IN,passed,575,9,0.78,132342.49,58,2281.767068965517,2786.506992130022,10,0,0.11363584539186367,False
u0582,IN,passed,473,9,0.78,160297.51,99,1619.1667676767677,1566.8906437564451,10,4,0.0963889094949798,False
u0583,CN,passed,963,5,0.48,120092.7,67,1792.4283582089552,1519.283097044605,10,3,0.13765346943590667,False
u0584,NG,passed,624,3,0.8,171344.5,85,2015.8176470588235,2046.0361143228743,10,3,0.15618857371171252,False
u0585,IN,failed,600,8,0.39,116256.39,64,1816.50609375,1866.1873818365004,10,2,0.1797345951816518,False
u0586,BR,passed,449,5,0.39,31614.77,18,1756.3761111111112,1374.2983225338235,8,7,0.11275166039474505,False
u0587,US,failed,319,7,0.9,84230.45,48,1754.8010416666666,1962.6528749132572,10,1,0.1508943946420796,False
u0588,CN,passed,529,2,0.33,39875.95,23,1733.736956521739,1492.0988999253698,10,6,0.14486406086885828,False
u0589,SA,passed,984,5,0.79,50780.43,21,2418.115714285714,2131.3272361713284,9,4,0.08194473376857103,False
u0590,RU,passed,51,4,0.86,164305.82,76,2161.9186842105264,2596.717479970609,10,2,0.08501018116054959,False
u0591,SA,passed,484,7,0.91,26336.760000000002,5,5267.352000000001,8010.746467612741,5,15,-0.1250949518433463,True
u0592,DE,passed,747,6,0.78,38995.369999999995,17,2293.845294117647,3124.1659526586404,9,25,0.01995745551784711,False
u0593,FR,passed,866,3,0.42,18452.49,12,1537.7075000000002,1015.1922949965955,8,24,0.02000249144440125,False
u0594,RU,passed,636,8,0.26,105913.32,46,2302.4634782608696,2567.886494279525,10,9,0.1215215037409551,False
u0595,RU,passed,467,3,0.7,180681.97,93,1942.81688172043,1799.320294404661,10,1,0.14749455956851626,False
u0596,BR,passed,531,9,0.84,101455.29000000001,65,1560.8506153846156,1559.0445405659088,10,7,0.12273070820619975,False
u0597,RU,passed,692,6,0.0,162888.44,84,1939.1480952380953,1979.0387296803065,10,0,0.10820918155436587,False
u0598,RU,passed,333,2,0.32,37139.79,16,2321.236875,1878.4817062749332,10,0,0.11007082879513141,False
u0599,RU,passed,265,1,0.62,127040.24,60,2117.3373333333334,1952.7090393212723,10,4,0.17619495092720588,False
u0600,US,failed,782,6,0.92,104800.29,57,1838.6015789473684,2102.5902101377496,10,1,0.1525128824814993,False
u0601,CN,passed,310,2,0.52,86922.5,35,2483.5,2768.254099369578,9,0,0.07582219612202362,False
u0602,RU,passed,331,9,0.31,184242.86,87,2117.734022988506,2067.2156253636385,10,2,0.1556118086845809,False
u0603,NG,passed,799,6,0.42,131260.33,63,2083.4973015873015,2374.094118172783,10,0,0.15186167182070376,False
u0604,NG,passed,476,5,0.77,101926.39,61,1670.9244262295083,1411.409357548363,10,4,0.15180816187875223,False
u0605,SA,passed,702,7,0.1,101952.05,52,1960.6163461538463,1791.3725161943796,10,0,0.1562889758991517,False
u0606,CN,passed,970,8,0.27,147195.14,91,1617.529010989011,1891.9259436892787,10,0,0.10476422005569602,False
u0607,FR,passed,788,5,0.88,35535.94,21,1692.1876190476191,1341.2208178555263,9,16,0.06898402026907824,False
u0608,NG,passed,611,3,0.16,52956.2,25,2118.248,2098.156042544659,9,1,0.13674050380268477,False
u0609,IR,failed,0,4,0.96,187535.71,90,2083.730111111111,2075.6051948192508,10,0,0.07505596992018554,False
u0610,BR,passed,634,1,0.19,188975.88,85,2223.2456470588236,2527.87669595333,10,0,0.10519304971926613,False
u0611,CN,passed,793,8,0.89,72010.08,30,2400.3360000000002,2493.961120373606,10,0,0.09198372611995509,False
u0612,RU,passed,469,7,0.58,130912.23,64,2045.50359375,2094.5414826308606,10,1,0.1774436257135626,False
u0613,IN,passed,160,6,0.9,73758.76,33,2235.1139393939393,2387.0356371658177,10,3,0.10439781252382496,False
u0614,CN,failed,135,8,0.07,57833.54,24,2409.7308333333335,2777.2899684685062,9,7,0.042006851543651136,False
u0615,FR,passed,97,3,0.98,111571.95,69,1616.9847826086957,1540.5960686739259,10,2,0.11595567739278362,False
u0616,FR,passed,345,5,0.37,177734.36000000002,97,1832.312989690722,1737.2400014043858,10,1,0.1376920014585042,False
u0617,US,passed,521,7,0.95,84447.18,50,1688.9435999999998,2144.0733480930876,10,0,0.1314220148975424,False
u0618,CN,passed,539,6,0.47,91230.97,48,1900.6452083333334,1823.6256483987681,8,4,0.1138420543282831,False
u0619,NG,passed,758,2,0.27,78023.3,40,1950.5825,1654.2634971347713,10,5,0.15711600108567608,False
u0620,IN,passed,979,8,0.08,86412.08,40,2160.302,2439.3308628762343,10,8,0.07995614137643492,False
u0621,CN,passed,841,5,0.48,193522.68,93,2080.8890322580646,1999.035688321978,10,1,0.13698446737026138,False
u0622,IR,passed,265,9,0.94,97511.42,47,2074.7110638297872,2146.9234888983883,10,3,0.14999067950668682,False
u0623,IN,passed,823,9,0.13,224189.07,94,2384.990106382979,2411.8512172208434,10,1,0.03918418504806509,False
u0624,SA,passed,535,5,0.55,65598.48,38,1726.2757894736842,1729.436613930506,10,4,0.1709181731118688,False
u0625,US,passed,26,6,0.76,120554.0,62,1944.4193548387098,1844.472344692997,10,0,0.15208596102597632,False
u0626,CN,passed,236,3,0.52,65554.64,33,1986.5042424242424,1735.9268981404978,9,1,0.14385775182770605,False
u0627,DE,passed,142,2,0.73,101687.95,51,1993.8813725490195,1969.3820834211117,10,2,0.17903624805528168,False
u0628,BR,passed,268,8,0.27,91553.6,49,1868.4408163265307,1758.6640404246211,10,3,0.1793642321596408,False
u0629,NG,passed,230,8,0.69,106049.88,53,2000.9411320754718,2038.271644765826,10,3,0.1799605626903405,False
u0630,CN,failed,75,8,0.07,104157.44,70,1487.9634285714285,1491.9538350396517,10,1,0.0999128295198562,False
u0631,CN,passed,776,2,0.41,20156.329999999998,13,1550.486923076923,1357.3784532042187,10,27,0.019295932789026082,False
u0632,RU,passed,435,5,0.19,80866.86,35,2310.481714285714,2307.503183651472,10,2,0.1442754011750042,False
u0633,FR,passed,980,9,0.11,161072.17,75,2147.6289333333334,2172.640003244635,10,1,0.11904143899445208,False
u0634,US,passed,741,1,0.77,211504.78,95,2226.366105263158,2797.2418206646157,10,1,0.05830419826571487,False
u0635,BR,passed,42,5,0.37,36348.23,20,1817.4115000000002,1640.9515836607382,8,4,0.09431222675577372,False
u0636,DE,passed,941,5,0.38,131884.46,64,2060.6946875,1870.970315509405,10,5,0.1400608144553075,False
u0637,IN,passed,321,9,0.13,100532.74,70,1436.182,1837.7223928142728,10,3,0.12688411882142508,False
u0638,NG,passed,807,6,0.17,97667.19,50,1953.3438,1935.1661669072266,10,0,0.1572957999511071,False
u0639,NG,passed,357,4,0.28,172078.23,97,1774.0023711340207,2301.5993722788785,10,0,0.12996836667881057,False
u0640,IN,passed,248,2,0.64,89969.92,48,1874.3733333333332,1901.5700726407952,10,8,0.16063306566113705,False
u0641,BR,passed,470,6,0.78,132066.19,73,1809.1258904109588,1703.8335657372393,10,1,0.16383568746958205,False
u0642,IN,failed,71,5,0.43,126496.42,54,2342.526296296296,2379.7099223671016,10,0,0.12630704012016708,False
u0643,NG,passed,411,1,0.88,155510.02,76,2046.1844736842104,2022.0678931584825,10,5,0.14383437294335694,False
u0644,US,passed,206,1,0.1,27055.82,9,3006.202222222222,3485.1659481356755,7,17,-0.037294047572197786,True
u0645,BR,passed,15,8,0.26,159009.55,79,2012.7791139240505,1844.307514890067,10,0,0.14915924562902266,False
u0646,NG,passed,21,8,0.03,33084.99,26,1272.4996153846153,1633.047782709326,9,8,0.02828535551493494,False
u0647,IR,passed,721,2,0.92,21973.64,19,1156.5073684210527,1072.657571977408,8,1,0.020271809844705224,False
u0648,FR,passed,329,5,0.48,214709.88,96,2236.56125,2236.136255760557,10,0,0.09753824885543161,False
u0649,IN,failed,237,2,0.75,114027.45999999999,42,2714.9395238095235,2365.667504297164,10,6,0.08774110035097493,False
u0650,NG,passed,771,3,0.91,22629.13,18,1257.173888888889,1302.1343428031978,9,2,0.05250828956816167,False
u0651,IR,passed,663,7,0.87,11087.16,9,1231.9066666666668,1573.884717839906,6,42,-0.048299614095898225,True
u0652,US,passed,82,7,0.13,187615.72,88,2131.996818181818,2028.858035045028,10,1,0.11717355471132646,False
u0653,CN,passed,916,5,0.77,144443.23,65,2222.2035384615388,2200.1854694089357,10,0,0.14212348470601566,False
u0654,US,passed,1,7,0.47,92668.2,42,2206.385714285714,1900.616595105636,9,2,0.12069263427212013,False
u0655,BR,passed,38,8,0.4,86507.06,43,2011.7920930232558,1770.100770028373,10,0,0.16093222421020997,False
u0656,IN,failed,164,2,0.86,8718.87,6,1453.1450000000002,1578.63822983925,4,3,0.01022899640420194,False
u0657,FR,failed,795,2,0.87,126120.53,63,2001.9131746031746,2231.3898294270334,10,0,0.15870524256162882,False
u0658,CN,passed,327,8,0.04,132826.83,74,1794.957162162162,1706.5097068911602,10,0,0.12422304053267769,False
u0659,US,passed,951,2,0.34,46670.33,23,2029.1447826086958,2535.478192760184,10,8,0.08995965192798328,False
u0660,SA,passed,397,3,0.66,59340.91,34,1745.3208823529412,1428.2463320606334,10,2,0.15240331701443227,False
u0661,DE,passed,126,1,0.37,93197.12,39,2389.6697435897436,2311.16136039243,10,9,0.12365669766366738,False
u0662,FR,passed,308,6,0.04,41261.01,21,1964.8100000000002,2802.482762084362,8,22,0.004299546293225487,False
u0663,NG,passed,54,7,0.89,67600.27,41,1648.787073170732,1332.5246839669499,10,4,0.11328614662115638,False
u0664,IN,passed,657,3,0.51,108870.14,42,2592.1461904761904,1967.268626860357,9,7,0.10269495677344365,False
u0665,CN,passed,382,3,0.9,36117.49,16,2257.343125,1897.2065411360948,9,9,0.08858080560274834,False
u0666,NG,passed,891,9,0.72,157161.26,78,2014.8879487179488,2076.52044083263,10,2,0.15840497448879093,False
u0667,CN,passed,381,2,0.8,17600.19,8,2200.02375,1274.2562208703498,6,20,0.031651667658759375,False
u0668,IR,passed,138,2,0.41,123525.81,63,1960.7271428571428,1856.1646928315074,10,1,0.18181190353861543,False
u0669,US,passed,435,5,0.32,83357.72,41,2033.1151219512196,2252.9278880072056,10,2,0.17291546308972505,False
u0670,SA,passed,91,7,0.6,120338.32,58,2074.7986206896553,2317.5375409328653,10,6,0.14498773383904007,False
u0671,IR,passed,644,1,0.49,126925.92,50,2538.5184,2155.1522692720364,10,3,0.14152250253108623,False
u0672,RU,passed,581,1,0.46,102460.03,50,2049.2006,1989.7124432967287,10,0,0.17921782712169732,False
u0673,FR,passed,319,8,0.26,105367.8,59,1785.8949152542373,1903.7877657760403,10,1,0.1832565904748672,False
u0674,DE,passed,187,6,0.19,200378.1,95,2109.243157894737,2018.0143217609916,10,0,0.08901756328561239,False
u0675,DE,passed,616,7,0.49,37633.9,19,1980.7315789473685,1653.0694510121439,9,3,0.13148291524511352,False
u0676,CN,passed,242,4,0.23,57263.93,31,1847.2235483870968,1961.126482440723,10,1,0.15314020458802452,False
u0677,NG,passed,668,2,0.46,130290.0,64,2035.78125,1731.5744490267296,10,0,0.1725727070119304,False
u0678,FR,failed,188,4,0.4,111797.33,51,2192.1045098039217,1829.7370893484274,10,3,0.17252588719078626,False
u0679,BR,passed,884,6,0.47,36855.06,24,1535.6274999999998,1623.2365152193022,9,1,0.10368659978837308,False
u0680,IR,passed,112,6,0.81,147576.12,58,2544.4158620689655,2506.579631487116,10,2,0.10067330630565219,False
u0681,IR,passed,504,3,0.06,73642.92,46,1600.9330434782607,1585.6724419204895,10,0,0.1251926669585125,False
u0682,NG,passed,689,8,0.86,140350.93,75,1871.3457333333333,1876.1864476271883,10,3,0.15405768086227573,False
u0683,NG,passed,208,7,0.81,74434.59,40,1860.86475,1559.9465113660187,10,7,0.14867678275571855,False
u0684,RU,passed,707,4,0.55,175810.16,89,1975.3950561797753,1947.712725026999,10,4,0.14657162008510527,False
u0685,US,passed,723,5,0.44,107647.13,64,1681.98640625,1625.7105831559604,10,0,0.15891200231881458,False
u0686,IR,failed,132,5,0.22,97329.94,43,2263.486976744186,2107.6157682608073,10,0,0.15128357466491998,False
u0687,US,failed,980,9,0.43,78062.64,36,2168.4066666666668,2026.9775053963615,10,0,0.13122876682929258,False
u0688,BR,passed,544,7,0.5,155526.56,81,1920.080987654321,2067.5038089297473,10,1,0.17688799137379163,False
u0689,DE,failed,965,6,0.14,175185.5,82,2136.4085365853657,1916.0819585038641,10,1,0.1267413082010378,False
u0690,IR,passed,693,4,0.72,49461.66,34,1454.754705882353,1587.9031985251097,10,3,0.137964075687381,False
u0691,CN,passed,289,6,0.78,121899.89,64,1904.68578125,1675.9813955797777,10,3,0.16593072910994427,False
u0692,IN,passed,518,9,0.7,8406.54,5,1681.3080000000002,1803.5340725836036,3,35,-0.04631848163752317,True
u0693,DE,passed,887,7,0.8,145674.03,62,2349.581129032258,2322.6276217801424,10,5,0.10837238860705478,False
u0694,RU,passed,441,3,0.55,135314.69,63,2147.8522222222223,1967.9052482349002,10,2,0.17742117913358202,False
u0695,SA,passed,562,3,0.37,87730.92,44,1993.8845454545453,1964.644687887348,10,5,0.183259386668018,False
u0696,IN,failed,520,9,0.88,101089.35,50,2021.787,2132.6309519438137,10,1,0.16011879381990712,False
u0697,DE,passed,892,2,0.61,150504.6,75,2006.728,2108.113876640392,10,1,0.16242630725657375,False
u0698,NG,passed,710,9,0.9,131100.68,77,1702.6062337662336,1723.7598798175236,10,0,0.14020691484695968,False
u0699,NG,passed,104,3,0.1,114151.13,58,1968.122931034483,1778.2355551668848,10,3,0.15530965758795007,False
u0700,US,passed,145,1,0.75,23701.07,8,2962.63375,3923.4873482871894,8,9,-0.0222588535753675,True
u0701,US,passed,875,8,0.88,204297.28,98,2084.6661224489794,2089.854921716319,10,2,0.07322066696033719,False
u0702,FR,passed,860,5,0.61,89634.57,35,2560.9877142857144,2177.5015665005317,10,5,0.11565821367369195,False
u0703,BR,passed,488,2,0.31,38244.18,23,1662.7904347826086,1477.454842929305,8,2,0.12121256105906536,False
u0704,BR,passed,162,7,0.25,132281.18,70,1889.7311428571427,1879.8349260033085,10,0,0.1690274568355179,False
u0705,DE,failed,930,1,0.92,176017.93,96,1833.5201041666667,1655.9000274587486,10,3,0.08561687791422706,False
u0706,NG,passed,298,4,0.64,45879.98,19,2414.7357894736842,1963.7551183505425,10,7,0.10418744101714911,False
u0707,BR,passed,526,5,0.76,103058.41,52,1981.8925000000002,2125.9266775127253,10,11,0.14447491225505105,False
u0708,DE,passed,458,2,0.53,145300.68,86,1689.5427906976743,1838.925534468846,10,5,0.14680677746698534,False
u0709,IR,passed,269,4,0.14,82145.53,38,2161.7244736842104,1995.4062621576145,10,12,0.12947866079950898,False
u0710,US,passed,36,6,0.18,125405.99,54,2322.333148148148,2191.977710614213,10,5,0.13085148236312416,False
u0711,IR,passed,639,7,0.59,133172.18,60,2219.536333333333,2477.325887711447,10,2,0.15365375583536123,False
u0712,NG,passed,707,6,0.87,111213.79000000001,49,2269.6691836734694,2400.317604712132,10,6,0.1249219879998959,False
u0713,RU,passed,540,8,0.65,174692.07,84,2079.6675,2279.516358445665,10,0,0.15764186957222337,False
u0714,RU,passed,601,7,0.25,54762.26,23,2380.9678260869564,4230.806477221524,9,39,-0.032056750877824336,True
u0715,CN,passed,810,4,0.08,85113.42,36,2364.2616666666668,2478.4993478433685,9,2,0.06670099564131071,False
u0716,CN,passed,992,5,0.58,136707.8,58,2357.0310344827585,2296.3862372620665,10,2,0.1263767492120243,False
u0717,NG,passed,333,2,0.53,61440.29,40,1536.00725,1368.1310668825433,10,0,0.1405060701681976,False
u0718,RU,passed,815,6,0.43,144798.61,81,1787.637160493827,1478.2968442588203,10,0,0.14184891884840378,False
u0719,IN,passed,119,9,0.03,89688.48,39,2299.7046153846154,2126.0675063363324,10,1,0.1008617767934204,False
u0720,RU,passed,388,4,0.79,161758.09,94,1720.830744680851,1612.7169665960457,10,0,0.12634784679115113,False
u0721,IR,passed,714,8,0.81,16733.28,13,1287.1753846153845,1411.9430966556656,9,3,0.06014185168675612,False
u0722,NG,passed,686,8,0.32,215279.06,96,2242.490208333333,2254.3214710660563,10,0,0.08810903157108879,False
u0723,BR,failed,537,5,0.32,153516.02,78,1968.1541025641025,1765.0249132890456,10,1,0.17869809174085616,False
u0724,DE,passed,651,3,0.9,112481.59,64,1757.52484375,1567.2645799142988,10,8,0.1291812300375647,False
u0725,BR,passed,24,8,0.58,74267.43,30,2475.5809999999997,1993.3318683678062,10,6,0.103769516736399,False
u0726,US,passed,258,9,0.19,66247.16,36,1840.198888888889,1760.6484037597024,10,5,0.15742590127562334,False
u0727,FR,passed,177,4,0.6,130264.61,88,1480.279659090909,1331.6300730916043,10,4,0.08505266227344704,False
