tx_id,user_id,timestamp,tx_type,amount_usd,counterparty_country
tx_u0554_76411,u0554,2025-06-10 01:07:48,trade,625.64,BR
tx_u0554_79502,u0554,2025-06-05 19:54:24,trade,833.52,BR
tx_u0554_82507,u0554,2025-06-07 19:45:19,trade,4875.38,DE
tx_u0554_92800,u0554,2025-04-08 10:14:17,trade,277.64,DE
tx_u0554_72416,u0554,2025-04-15 02:57:59,deposit,8929.31,NG
tx_u0554_24407,u0554,2025-02-23 13:11:11,withdraw,2891.12,NG
tx_u0554_65290,u0554,2025-01-20 02:35:45,trade,3179.24,IN
tx_u0554_91263,u0554,2025-02-25 00:08:02,withdraw,457.78,RU
tx_u0554_73392,u0554,2025-01-13 04:55:25,trade,1169.53,NG
tx_u0554_83377,u0554,2025-03-27 11:34:14,withdraw,4432.06,IN
tx_u0554_97296,u0554,2025-03-03 03:32:21,deposit,3353.24,IR
tx_u0554_79608,u0554,2025-02-04 10:02:03,deposit,770.07,IN
tx_u0554_5616,u0554,2025-06-17 23:52:46,trade,4078.86,DE
tx_u0554_46393,u0554,2025-04-20 08:05:15,trade,2954.68,IR
tx_u0554_33466,u0554,2025-06-01 00:29:51,trade,828.76,NG
tx_u0554_94719,u0554,2025-01-09 05:47:13,deposit,1548.77,DE
tx_u0555_99447,u0555,2025-03-09 12:18:26,deposit,355.32,FR
tx_u0555_72279,u0555,2025-02-17 13:31:04,withdraw,2864.91,SA
tx_u0555_41030,u0555,2025-01-05 13:51:41,withdraw,1504.58,IR
tx_u0555_76417,u0555,2025-04-08 03:15:53,withdraw,534.89,US
tx_u0555_74439,u0555,2025-05-28 06:20:11,deposit,176.72,BR
tx_u0555_5841,u0555,2025-02-18 20:11:48,deposit,3338.91,DE
tx_u0555_80538,u0555,2025-05-20 16:46:38,deposit,1997.38,BR
tx_u0555_58110,u0555,2025-01-27 04:54:23,withdraw,999.88,SA
tx_u0555_16260,u0555,2025-04-21 07:32:45,withdraw,2645.98,DE
tx_u0555_90937,u0555,2025-06-09 01:37:11,trade,2890.55,NG
tx_u0555_18145,u0555,2025-02-16 19:28:07,trade,3001.84,US
tx_u0555_13788,u0555,2025-02-17 10:33:39,trade,576.51,NG
tx_u0555_31001,u0555,2025-01-09 12:05:11,withdraw,1071.48,DE
tx_u0555_61909,u0555,2025-01-15 07:56:32,deposit,828.17,BR
tx_u0555_75277,u0555,2025-06-21 22:25:50,trade,2335.57,DE
tx_u0555_13823,u0555,2025-03-02 01:18:05,trade,182.02,US
tx_u0555_56554,u0555,2025-01-04 14:29:16,deposit,2873.96,DE
tx_u0555_62446,u0555,2025-01-31 16:28:00,trade,336.39,IN
tx_u0555_16694,u0555,2025-04-09 03:19:28,deposit,3037.92,SA
tx_u0555_71389,u0555,2025-03-05 08:16:17,withdraw,638.31,RU
tx_u0555_19957,u0555,2025-04-10 15:26:07,trade,2585.57,RU
tx_u0555_6841,u0555,2025-02-03 06:52:24,withdraw,2834.15,IN
tx_u0555_66251,u0555,2025-02-26 03:27:45,withdraw,80.48,SA
tx_u0555_70635,u0555,2025-04-01 05:31:02,trade,2107.31,US
tx_u0555_28584,u0555,2025-03-04 23:30:34,deposit,1188.76,CN
tx_u0555_57958,u0555,2025-04-04 05:43:52,withdraw,3270.97,SA
tx_u0555_38233,u0555,2025-01-15 16:18:18,withdraw,710.42,FR
tx_u0555_44825,u0555,2025-03-06 07:23:32,deposit,698.07,IR
tx_u0555_24604,u0555,2025-06-13 21:10:50,trade,18.28,DE
tx_u0555_28749,u0555,2025-04-14 13:04:54,withdraw,3535.25,RU
tx_u0555_98049,u0555,2025-01-12 10:40:55,trade,2085.13,US
tx_u0555_52506,u0555,2025-04-28 09:10:01,withdraw,1051.62,CN
tx_u0555_63110,u0555,2025-06-15 21:39:21,withdraw,3534.56,IR
tx_u0555_38431,u0555,2025-04-20 17:17:18,withdraw,1901.64,CN
tx_u0555_29075,u0555,2025-03-14 21:39:55,trade,2150.69,IN
tx_u0555_99203,u0555,2025-02-03 18:13:46,trade,2335.59,IR
tx_u0555_33609,u0555,2025-05-11 12:55:17,deposit,743.95,DE
tx_u0555_14114,u0555,2025-05-09 15:49:37,trade,2651.83,NG
tx_u0555_9130,u0555,2025-03-02 14:12:05,trade,2970.21,BR
tx_u0555_13667,u0555,2025-04-02 08:26:02,trade,296.7,NG
tx_u0555_63682,u0555,2025-03-13 00:59:20,trade,410.68,DE
tx_u0555_98472,u0555,2025-03-07 14:18:53,trade,383.73,IN
tx_u0555_43915,u0555,2025-06-20 13:38:08,deposit,151.45,RU
tx_u0555_89558,u0555,2025-02-15 17:25:26,deposit,514.83,RU
tx_u0555_95560,u0555,2025-01-02 00:20:20,deposit,2249.44,CN
tx_u0555_5479,u0555,2025-02-18 21:26:29,deposit,38.17,BR
tx_u0555_13175,u0555,2025-03-25 22:08:11,withdraw,5432.99,IN
tx_u0555_99647,u0555,2025-04-05 10:34:13,trade,1651.36,DE
tx_u0555_87229,u0555,2025-04-06 17:11:52,trade,107.12,SA
tx_u0555_79022,u0555,2025-05-21 15:27:17,withdraw,3512.83,NG
tx_u0555_79096,u0555,2025-04-23 06:22:02,deposit,770.43,BR
tx_u0555_87994,u0555,2025-01-30 12:34:55,withdraw,1483.44,DE
tx_u0555_74342,u0555,2025-01-15 18:05:25,withdraw,2917.94,CN
tx_u0555_5902,u0555,2025-01-14 21:26:21,trade,841.87,BR
tx_u0555_25336,u0555,2025-03-16 11:26:10,deposit,552.35,RU
tx_u0555_48788,u0555,2025-05-06 02:41:12,trade,3759.67,RU
tx_u0555_57540,u0555,2025-05-07 18:22:09,deposit,3398.54,BR
tx_u0555_83206,u0555,2025-01-09 23:50:30,withdraw,1844.89,RU
tx_u0555_29638,u0555,2025-05-31 09:41:51,withdraw,299.93,NG
tx_u0555_56003,u0555,2025-01-21 22:07:01,trade,5901.12,IN
tx_u0555_89931,u0555,2025-01-03 20:13:23,deposit,2874.68,NG
tx_u0555_61107,u0555,2025-03-08 06:40:16,withdraw,2763.06,FR
tx_u0555_52826,u0555,2025-03-12 16:39:12,withdraw,29.08,IN
tx_u0555_33048,u0555,2025-03-26 02:04:52,withdraw,4867.92,FR
tx_u0555_5578,u0555,2025-03-28 14:37:39,trade,3705.18,CN
tx_u0555_84991,u0555,2025-04-03 04:17:28,trade,1518.97,NG
tx_u0555_30415,u0555,2025-02-16 22:48:00,trade,1332.48,US
tx_u0555_82992,u0555,2025-05-13 04:42:33,deposit,1380.29,IN
tx_u0555_24120,u0555,2025-02-26 15:18:56,trade,856.84,SA
tx_u0555_84146,u0555,2025-02-19 06:41:00,deposit,188.84,IR
tx_u0555_40219,u0555,2025-01-08 01:55:35,withdraw,1413.74,RU
tx_u0555_54021,u0555,2025-05-25 03:19:22,deposit,517.64,NG
tx_u0555_41677,u0555,2025-05-31 08:10:40,withdraw,2400.19,BR
tx_u0555_28095,u0555,2025-06-10 00:37:51,deposit,2278.42,FR
tx_u0555_33157,u0555,2025-05-11 07:56:39,deposit,2305.39,BR
tx_u0555_31731,u0555,2025-04-24 20:03:57,withdraw,6353.66,NG
tx_u0555_97726,u0555,2025-01-05 09:00:09,deposit,608.47,SA
tx_u0555_14510,u0555,2025-03-01 20:48:13,withdraw,1005.62,DE
tx_u0555_18147,u0555,2025-02-25 12:38:38,trade,1191.15,BR
tx_u0555_85354,u0555,2025-01-10 12:54:53,deposit,3143.12,FR
tx_u0555_51095,u0555,2025-04-02 12:50:26,withdraw,1978.48,CN
tx_u0555_92029,u0555,2025-01-08 01:59:34,trade,1026.03,IN
tx_u0556_50163,u0556,2025-06-09 04:32:01,deposit,210.34,NG
tx_u0556_44098,u0556,2025-05-31 03:37:15,trade,1076.21,IR
tx_u0556_66110,u0556,2025-01-16 04:05:18,deposit,3150.88,CN
tx_u0556_55237,u0556,2025-02-01 18:19:48,deposit,590.48,CN
tx_u0556_23899,u0556,2025-03-24 05:29:54,deposit,835.55,SA
tx_u0556_62330,u0556,2025-04-30 16:31:20,deposit,2993.34,US
tx_u0556_83903,u0556,2025-04-02 03:09:28,trade,859.04,SA
tx_u0556_15291,u0556,2025-05-01 09:40:15,trade,4900.84,IR
tx_u0556_47776,u0556,2025-02-28 05:33:28,trade,2709.32,IR
tx_u0556_56533,u0556,2025-04-04 02:02:16,withdraw,4231.22,FR
tx_u0556_85705,u0556,2025-04-24 09:38:12,deposit,2485.4,NG
tx_u0556_14438,u0556,2025-03-11 23:12:04,trade,1881.38,CN
tx_u0556_31492,u0556,2025-02-07 17:09:03,trade,5526.92,CN
tx_u0556_34473,u0556,2025-06-21 18:15:52,deposit,1560.53,SA
tx_u0556_19578,u0556,2025-03-29 04:35:18,trade,458.52,NG
tx_u0556_21950,u0556,2025-04-19 14:03:14,trade,2053.37,US
tx_u0556_11679,u0556,2025-04-15 05:02:36,withdraw,495.94,RU
tx_u0556_18068,u0556,2025-04-30 20:09:35,trade,581.71,FR
tx_u0556_20606,u0556,2025-05-03 20:33:38,deposit,3635.07,IR
tx_u0556_55020,u0556,2025-02-25 09:55:38,trade,2769.66,RU
tx_u0556_11107,u0556,2025-01-23 13:26:39,withdraw,7246.53,CN
tx_u0556_17558,u0556,2025-03-10 14:08:28,trade,2581.87,IR
tx_u0556_51017,u0556,2025-04-29 21:39:54,deposit,251.59,NG
tx_u0556_33527,u0556,2025-01-29 16:53:30,withdraw,237.4,RU
tx_u0556_48155,u0556,2025-01-07 03:01:27,trade,2600.82,IR
tx_u0556_26730,u0556,2025-06-09 08:52:16,trade,1357.55,DE
tx_u0556_44090,u0556,2025-05-01 01:33:44,withdraw,1219.89,SA
tx_u0556_3286,u0556,2025-02-06 06:19:45,deposit,655.7,IR
tx_u0556_6926,u0556,2025-06-16 06:07:43,withdraw,4409.94,SA
tx_u0556_55334,u0556,2025-04-18 14:49:43,trade,1798.91,DE
tx_u0556_71275,u0556,2025-01-06 20:57:08,trade,2070.13,FR
tx_u0556_75302,u0556,2025-02-02 14:17:10,deposit,4324.16,NG
tx_u0556_25503,u0556,2025-01-03 04:55:56,trade,1264.53,CN
tx_u0556_62361,u0556,2025-06-14 01:55:04,withdraw,737.66,DE
tx_u0556_92694,u0556,2025-02-10 00:20:25,deposit,2532.97,RU
tx_u0556_20386,u0556,2025-01-30 21:46:56,trade,404.68,BR
tx_u0556_74205,u0556,2025-02-18 21:57:02,deposit,2455.4,SA
tx_u0556_16759,u0556,2025-01-31 11:17:56,trade,1949.71,SA
tx_u0556_91643,u0556,2025-03-22 13:24:58,withdraw,986.09,BR
tx_u0557_9777,u0557,2025-06-18 09:31:35,withdraw,2059.8,FR
tx_u0557_34408,u0557,2025-03-12 15:58:48,deposit,376.14,US
tx_u0557_55758,u0557,2025-04-26 18:55:04,trade,741.61,NG
tx_u0557_31746,u0557,2025-04-22 09:36:17,trade,580.98,US
tx_u0557_21451,u0557,2025-01-27 03:35:24,trade,833.36,US
tx_u0557_20292,u0557,2025-03-23 19:20:55,deposit,277.49,CN
tx_u0557_759,u0557,2025-03-04 14:18:56,withdraw,92.94,CN
tx_u0557_85382,u0557,2025-03-27 17:55:54,deposit,2310.72,US
tx_u0557_21658,u0557,2025-04-26 22:34:33,deposit,311.1,BR
tx_u0557_72646,u0557,2025-04-16 21:07:58,deposit,5011.22,IR
tx_u0557_91360,u0557,2025-01-19 22:57:22,deposit,2218.05,SA
tx_u0557_68598,u0557,2025-01-01 21:02:21,trade,4267.54,FR
tx_u0557_47350,u0557,2025-04-04 15:39:08,trade,374.02,BR
tx_u0557_87842,u0557,2025-03-25 16:53:24,withdraw,5932.92,IN
tx_u0557_9936,u0557,2025-01-08 14:00:13,trade,1469.66,IN
tx_u0557_48223,u0557,2025-01-07 03:39:35,trade,2653.8,US
tx_u0557_98370,u0557,2025-05-21 19:40:01,deposit,31.99,CN
tx_u0557_77114,u0557,2025-04-15 00:26:34,deposit,1707.97,DE
tx_u0557_64549,u0557,2025-03-05 00:03:39,withdraw,2624.18,CN
tx_u0557_3344,u0557,2025-04-25 02:39:36,trade,848.55,US
tx_u0557_45962,u0557,2025-03-09 17:04:01,deposit,957.42,RU
tx_u0557_98325,u0557,2025-05-14 21:22:08,withdraw,887.48,IR
tx_u0557_46167,u0557,2025-06-06 09:18:33,withdraw,720.3,IR
tx_u0557_89359,u0557,2025-06-12 20:28:35,withdraw,205.28,CN
tx_u0557_74080,u0557,2025-05-28 17:07:41,withdraw,835.51,US
tx_u0557_34516,u0557,2025-06-20 01:10:55,withdraw,95.71,IR
tx_u0557_65553,u0557,2025-03-30 05:37:27,withdraw,1217.58,RU
tx_u0557_93152,u0557,2025-01-04 19:38:48,deposit,38.68,US
tx_u0557_54916,u0557,2025-06-19 11:33:50,withdraw,7293.09,IN
tx_u0557_18577,u0557,2025-06-16 18:14:20,withdraw,802.64,CN
tx_u0557_58332,u0557,2025-01-04 02:47:34,deposit,161.66,CN
tx_u0557_18556,u0557,2025-05-13 01:58:11,trade,3080.77,US
tx_u0557_46779,u0557,2025-04-02 18:14:38,withdraw,24.39,BR
tx_u0557_91861,u0557,2025-04-02 02:36:19,trade,1238.73,NG
tx_u0557_46680,u0557,2025-03-13 05:58:50,deposit,4761.05,FR
tx_u0557_66299,u0557,2025-04-20 16:59:31,trade,1184.65,RU
tx_u0557_42144,u0557,2025-05-31 11:41:39,trade,890.52,FR
tx_u0557_33140,u0557,2025-01-20 09:57:45,trade,3014.13,RU
tx_u0557_84569,u0557,2025-03-31 02:37:04,trade,2229.27,RU
tx_u0557_37662,u0557,2025-02-22 11:12:41,deposit,5367.32,CN
tx_u0557_4590,u0557,2025-04-16 13:01:03,deposit,5933.44,IR
tx_u0557_15280,u0557,2025-05-24 08:17:31,withdraw,877.1,RU
tx_u0557_30206,u0557,2025-02-13 04:50:38,trade,1454.93,SA
tx_u0557_44037,u0557,2025-03-29 04:16:36,withdraw,1604.31,SA
tx_u0557_98095,u0557,2025-05-21 00:30:58,deposit,2770.99,IN
tx_u0557_25027,u0557,2025-02-15 20:56:00,trade,612.03,NG
tx_u0557_61335,u0557,2025-04-26 19:02:44,withdraw,4113.07,US
tx_u0557_9881,u0557,2025-01-31 19:01:02,trade,2253.8,SA
tx_u0557_48619,u0557,2025-06-09 00:10:51,deposit,2973.0,US
tx_u0557_74893,u0557,2025-01-09 03:29:26,trade,1390.87,IN
tx_u0557_41778,u0557,2025-04-10 13:42:47,trade,1540.42,BR
tx_u0557_77035,u0557,2025-01-26 20:20:32,deposit,249.78,CN
tx_u0557_59335,u0557,2025-02-10 09:15:26,withdraw,510.85,SA
tx_u0557_48832,u0557,2025-04-01 16:59:24,trade,711.42,RU
tx_u0557_94698,u0557,2025-06-15 01:01:18,deposit,1616.21,CN
tx_u0557_68424,u0557,2025-04-25 07:14:00,deposit,17.08,SA
tx_u0557_40263,u0557,2025-03-01 04:14:17,withdraw,1809.85,DE
tx_u0558_63781,u0558,2025-04-10 22:09:16,deposit,813.11,IR
tx_u0558_11434,u0558,2025-01-28 01:15:40,deposit,3039.46,DE
tx_u0558_72329,u0558,2025-01-05 13:54:12,withdraw,2320.92,IR
tx_u0558_36403,u0558,2025-03-19 15:21:57,deposit,1287.83,FR
tx_u0558_72876,u0558,2025-02-04 03:18:41,trade,1646.09,DE
tx_u0558_75858,u0558,2025-05-30 09:31:27,withdraw,2610.67,IN
tx_u0558_92473,u0558,2025-01-25 11:58:32,deposit,663.03,FR
tx_u0559_67434,u0559,2025-04-15 06:20:56,deposit,916.83,CN
tx_u0559_23997,u0559,2025-01-06 06:55:30,trade,475.91,IR
tx_u0559_84049,u0559,2025-06-04 23:23:00,deposit,1615.38,DE
tx_u0559_95401,u0559,2025-03-03 07:04:16,deposit,717.96,IR
tx_u0559_71522,u0559,2025-05-03 09:59:56,deposit,355.15,NG
tx_u0559_85482,u0559,2025-02-03 16:59:34,trade,2047.54,IR
tx_u0559_65407,u0559,2025-01-23 20:44:37,trade,2038.46,SA
tx_u0559_25528,u0559,2025-02-04 19:58:50,trade,205.78,RU
tx_u0559_55736,u0559,2025-01-21 14:08:09,withdraw,419.46,NG
tx_u0559_24965,u0559,2025-06-13 10:52:45,trade,5509.92,FR
tx_u0559_21112,u0559,2025-03-30 23:45:50,withdraw,1539.14,BR
tx_u0559_49447,u0559,2025-02-11 09:35:01,trade,2651.08,BR
tx_u0559_77479,u0559,2025-01-17 19:03:58,withdraw,2386.87,US
tx_u0559_16474,u0559,2025-05-30 17:55:32,withdraw,2062.52,SA
tx_u0559_66199,u0559,2025-05-20 11:53:54,deposit,3587.02,RU
tx_u0559_51036,u0559,2025-02-12 06:52:46,deposit,101.53,SA
tx_u0559_52541,u0559,2025-03-19 18:29:45,trade,1806.2,NG
tx_u0560_65461,u0560,2025-01-04 11:57:10,trade,1483.11,FR
tx_u0560_86546,u0560,2025-05-10 03:31:18,trade,2249.47,RU
tx_u0560_42709,u0560,2025-01-14 19:35:15,withdraw,1419.7,FR
tx_u0560_98607,u0560,2025-04-01 04:30:56,withdraw,5790.66,US
tx_u0560_9109,u0560,2025-01-27 19:48:46,withdraw,1211.69,IN
tx_u0560_21355,u0560,2025-05-04 17:00:37,trade,220.6,US
tx_u0560_97638,u0560,2025-05-02 03:17:02,deposit,2691.15,IR
tx_u0560_34854,u0560,2025-04-05 22:44:03,trade,2210.24,FR
tx_u0560_35839,u0560,2025-03-15 10:39:28,withdraw,778.6,IR
tx_u0560_41308,u0560,2025-04-25 06:31:41,withdraw,667.99,IR
tx_u0560_71093,u0560,2025-02-21 07:24:51,trade,7271.92,IN
tx_u0560_66825,u0560,2025-04-21 14:32:55,withdraw,1510.19,SA
tx_u0560_55626,u0560,2025-04-16 20:12:14,withdraw,531.52,IN
tx_u0560_80753,u0560,2025-02-02 23:33:29,withdraw,1352.51,BR
tx_u0560_78302,u0560,2025-01-12 18:53:14,withdraw,2368.35,BR
tx_u0560_49032,u0560,2025-01-10 15:32:36,withdraw,1923.88,NG
tx_u0560_96374,u0560,2025-05-26 13:02:12,trade,476.36,SA
tx_u0560_17342,u0560,2025-04-14 05:23:16,withdraw,1048.07,FR
tx_u0560_50943,u0560,2025-05-06 18:40:01,trade,977.64,DE
tx_u0560_41257,u0560,2025-05-03 12:56:40,trade,537.86,FR
tx_u0560_85763,u0560,2025-06-12 12:14:49,trade,1262.54,BR
tx_u0560_2426,u0560,2025-01-08 07:11:04,withdraw,320.6,SA
tx_u0560_54317,u0560,2025-06-20 17:53:20,deposit,2194.88,BR
tx_u0560_95888,u0560,2025-04-27 19:42:05,deposit,489.53,NG
tx_u0560_55771,u0560,2025-05-16 12:10:05,trade,212.88,FR
tx_u0560_19788,u0560,2025-01-13 14:35:39,trade,709.02,BR
tx_u0560_58653,u0560,2025-03-19 22:58:14,deposit,734.96,IN
tx_u0560_64239,u0560,2025-05-17 19:55:38,trade,1266.82,BR
tx_u0560_76050,u0560,2025-05-08 16:13:19,withdraw,2339.2,IR
tx_u0560_31589,u0560,2025-03-28 21:20:04,withdraw,3542.39,FR
tx_u0560_94819,u0560,2025-02-06 23:29:37,withdraw,1438.01,BR
tx_u0560_80164,u0560,2025-01-02 06:59:11,withdraw,2294.03,CN
tx_u0560_55319,u0560,2025-04-25 05:12:14,trade,651.29,CN
tx_u0560_22529,u0560,2025-03-21 05:09:48,deposit,1565.11,DE
tx_u0560_33989,u0560,2025-05-31 22:37:17,withdraw,2903.33,CN
tx_u0560_63851,u0560,2025-06-16 21:20:28,withdraw,809.95,NG
tx_u0560_87514,u0560,2025-05-19 09:55:14,trade,1094.49,BR
tx_u0560_13810,u0560,2025-04-26 22:48:33,withdraw,4198.51,CN
tx_u0560_78199,u0560,2025-02-02 19:04:24,deposit,1474.04,NG
tx_u0560_68196,u0560,2025-02-24 10:06:53,withdraw,1978.72,CN
tx_u0560_35371,u0560,2025-05-13 04:09:38,deposit,1767.44,CN
tx_u0560_7873,u0560,2025-06-16 20:52:37,withdraw,1185.13,FR
tx_u0560_61343,u0560,2025-06-10 08:36:37,withdraw,4784.7,BR
tx_u0560_92626,u0560,2025-04-25 17:53:23,withdraw,3231.9,FR
tx_u0560_96861,u0560,2025-01-23 09:23:59,withdraw,578.0,NG
tx_u0560_12877,u0560,2025-06-20 07:18:29,withdraw,1192.71,RU
tx_u0560_63716,u0560,2025-02-09 00:25:24,deposit,2459.17,IR
tx_u0560_29501,u0560,2025-02-06 00:32:49,trade,1798.26,BR
tx_u0560_5691,u0560,2025-03-05 01:49:28,trade,275.39,IR
tx_u0560_19299,u0560,2025-03-11 20:08:56,withdraw,1102.14,BR
tx_u0560_61181,u0560,2025-01-09 01:04:18,withdraw,1898.72,RU
tx_u0560_43143,u0560,2025-04-04 12:33:03,trade,938.8,RU
tx_u0560_71876,u0560,2025-04-30 22:48:46,trade,1266.61,DE
tx_u0560_4799,u0560,2025-02-05 06:51:19,withdraw,30.06,US
tx_u0560_95096,u0560,2025-05-09 03:15:23,withdraw,2353.25,IR
tx_u0560_46552,u0560,2025-02-16 00:26:04,trade,5180.26,FR
tx_u0560_69838,u0560,2025-04-12 18:37:16,trade,167.84,IN
tx_u0560_35421,u0560,2025-04-13 21:55:50,withdraw,1671.1,US
tx_u0560_76017,u0560,2025-02-18 13:39:57,trade,160.02,CN
tx_u0560_1091,u0560,2025-03-26 10:57:44,deposit,328.16,FR
tx_u0560_59424,u0560,2025-02-28 03:04:50,deposit,797.92,FR
tx_u0560_1207,u0560,2025-03-09 16:40:49,deposit,1257.82,NG
tx_u0560_57970,u0560,2025-03-29 02:00:06,deposit,1638.49,IR
tx_u0560_18298,u0560,2025-03-11 02:32:42,deposit,6971.93,SA
tx_u0560_50849,u0560,2025-03-02 12:45:03,deposit,3637.57,IR
tx_u0560_94607,u0560,2025-03-17 00:20:44,deposit,4154.61,CN
tx_u0560_56796,u0560,2025-06-14 22:31:10,withdraw,884.86,BR
tx_u0560_9335,u0560,2025-05-23 05:06:35,withdraw,2693.09,BR
tx_u0560_57668,u0560,2025-04-18 10:40:52,trade,4716.07,BR
tx_u0560_93427,u0560,2025-04-26 20:08:13,trade,392.98,BR
tx_u0560_62891,u0560,2025-05-31 01:57:13,deposit,2563.94,IN
tx_u0560_18936,u0560,2025-01-01 19:06:14,deposit,1638.95,FR
tx_u0560_69684,u0560,2025-06-18 23:03:58,withdraw,4501.49,IR
tx_u0560_6350,u0560,2025-05-20 07:23:15,deposit,5780.62,SA
tx_u0560_64471,u0560,2025-04-23 02:42:13,withdraw,363.27,DE
tx_u0560_35348,u0560,2025-04-03 22:25:11,trade,2489.47,FR
tx_u0560_78965,u0560,2025-02-23 08:36:17,withdraw,822.09,RU
tx_u0560_97190,u0560,2025-04-16 09:18:21,trade,2259.81,IR
tx_u0560_61629,u0560,2025-02-19 11:18:56,withdraw,2282.57,IN
tx_u0560_70278,u0560,2025-03-05 01:57:47,trade,117.39,SA
tx_u0560_76348,u0560,2025-05-27 12:35:01,withdraw,1824.87,IR
tx_u0560_93289,u0560,2025-02-13 23:41:41,deposit,70.28,SA
tx_u0560_36605,u0560,2025-01-16 15:52:44,deposit,1483.86,FR
tx_u0560_36816,u0560,2025-01-04 06:35:20,deposit,2483.06,DE
tx_u0560_81620,u0560,2025-03-03 12:26:35,deposit,1873.15,CN
tx_u0560_49643,u0560,2025-01-06 15:17:34,trade,6324.99,FR
tx_u0560_79054,u0560,2025-04-21 00:58:49,withdraw,3806.51,IR
tx_u0560_38650,u0560,2025-04-29 21:03:10,deposit,744.62,RU
tx_u0560_95959,u0560,2025-01-11 17:30:04,trade,23.8,US
tx_u0560_29588,u0560,2025-02-25 23:17:17,deposit,1532.1,BR
tx_u0560_12209,u0560,2025-03-18 23:05:50,withdraw,117.54,SA
tx_u0560_95123,u0560,2025-02-13 17:06:43,withdraw,6303.82,US
tx_u0560_87539,u0560,2025-04-10 18:24:30,withdraw,4382.91,SA
tx_u0561_61847,u0561,2025-06-06 07:33:14,withdraw,434.91,NG
tx_u0561_23753,u0561,2025-04-30 07:57:13,trade,1372.86,US
tx_u0561_76046,u0561,2025-06-04 06:26:52,trade,4379.81,NG
tx_u0561_13833,u0561,2025-05-25 15:05:32,withdraw,948.54,CN
tx_u0561_7058,u0561,2025-01-22 10:04:50,trade,3594.55,NG
tx_u0561_98373,u0561,2025-02-25 14:49:42,trade,2952.43,US
tx_u0561_88425,u0561,2025-01-01 03:16:04,trade,484.4,NG
tx_u0561_74219,u0561,2025-03-09 16:20:11,deposit,376.41,IR
tx_u0561_39579,u0561,2025-03-21 05:31:35,trade,1184.12,NG
tx_u0561_28802,u0561,2025-04-22 07:53:41,deposit,2673.66,BR
tx_u0561_30193,u0561,2025-03-06 17:49:18,deposit,1448.55,CN
tx_u0561_54758,u0561,2025-06-16 12:03:54,trade,360.49,NG
tx_u0561_82487,u0561,2025-03-16 16:04:38,trade,399.94,FR
tx_u0561_64006,u0561,2025-01-15 23:43:05,deposit,2025.67,US
tx_u0561_40450,u0561,2025-02-13 01:21:51,deposit,517.57,DE
tx_u0561_9706,u0561,2025-01-23 18:10:53,deposit,2508.38,SA
tx_u0561_45302,u0561,2025-06-15 17:31:30,deposit,1598.33,CN
tx_u0561_25475,u0561,2025-01-29 19:12:56,withdraw,965.88,DE
tx_u0561_24974,u0561,2025-04-28 02:37:05,trade,1656.23,SA
tx_u0561_43853,u0561,2025-04-11 06:13:34,withdraw,1860.36,BR
tx_u0561_71571,u0561,2025-03-18 21:00:45,deposit,2989.89,IN
tx_u0561_75543,u0561,2025-06-09 09:28:35,withdraw,2331.69,DE
tx_u0561_62969,u0561,2025-06-13 10:14:10,trade,458.23,SA
tx_u0561_55203,u0561,2025-02-11 20:22:54,trade,3424.26,SA
tx_u0561_27780,u0561,2025-05-09 22:54:02,deposit,802.6,CN
tx_u0561_78778,u0561,2025-01-25 14:55:29,trade,472.36,CN
tx_u0561_50905,u0561,2025-01-03 09:50:19,withdraw,726.71,IN
tx_u0561_42725,u0561,2025-04-10 15:29:48,trade,5081.57,DE
tx_u0561_89813,u0561,2025-01-07 15:44:53,trade,101.9,RU
tx_u0561_55092,u0561,2025-03-15 18:25:25,withdraw,108.05,IR
tx_u0561_46504,u0561,2025-05-19 16:25:58,deposit,161.16,US
tx_u0561_642,u0561,2025-01-23 08:59:12,withdraw,5461.29,FR
tx_u0561_72206,u0561,2025-02-19 05:32:04,trade,2340.58,IN
tx_u0561_48433,u0561,2025-06-10 15:20:41,trade,2598.8,BR
tx_u0561_37099,u0561,2025-03-28 00:23:35,trade,510.37,CN
tx_u0561_66378,u0561,2025-03-29 12:40:58,trade,6225.57,IR
tx_u0561_64154,u0561,2025-05-01 22:09:53,withdraw,2182.15,FR
tx_u0561_80778,u0561,2025-05-18 18:00:25,withdraw,2585.71,BR
tx_u0561_34594,u0561,2025-03-06 17:56:29,trade,1135.1,SA
tx_u0561_19074,u0561,2025-03-20 00:20:45,withdraw,31.31,SA
tx_u0561_32413,u0561,2025-06-04 04:07:53,withdraw,89.39,CN
tx_u0561_82445,u0561,2025-01-13 16:55:31,trade,492.32,BR
tx_u0561_56776,u0561,2025-01-25 13:16:29,trade,3328.8,FR
tx_u0561_58853,u0561,2025-03-02 01:58:00,withdraw,4431.92,IN
tx_u0561_4620,u0561,2025-02-02 21:00:19,withdraw,552.45,IN
tx_u0561_61665,u0561,2025-04-21 11:55:45,withdraw,2142.93,FR
tx_u0561_34775,u0561,2025-05-02 22:55:53,withdraw,111.79,IR
tx_u0561_68420,u0561,2025-01-21 19:19:06,deposit,2479.24,IR
tx_u0561_80252,u0561,2025-04-24 16:40:47,withdraw,1138.21,IN
tx_u0561_70079,u0561,2025-04-17 07:10:14,deposit,144.56,RU
tx_u0561_35348,u0561,2025-03-04 14:11:53,deposit,653.89,NG
